ID,MODEL,MAKE,DESCRIPTIO,FLASH,CATEGORY,LOCATION,CLASS,BARCODESKU,UM,LIST,RETAIL,SYSTEM,DEALER,JOBBER,COST,AVG_COST,TEMP_COST,TEMP_DATE,TAXABLE,SPIFF,VENDOR1_ID,VENDOR1_PA,VENDOR2_ID,VENDOR2_PA,ON_HAND,COMMITED,MAX_STOCK,RO_POINT,RO_QUAN,ON_ORDER,EXP_ACCT,SOLD_MONTH,SOLD_YEAR,MTD_AMOUNT,YTD_AMOUNT,SUGG_TYPE,MOUNT_SIZE,DISP_LOC,FEATURES1,FEATURES2,FEATURES3,FEATURES4,FEATURES5,FEATURES6,DEFECTIVE,DEF_MONTH,DEF_YEAR,MEMO,PICTURE,LAST_UPD,HQ_INVC,FORCE_SER,TAX_MISC,ACTIVE_ITM,CELL_ITEM,PAGE_ITEM,VNDR1_NAME,VNDR1_PHON,VNDR2_NAME,VNDR2_PHON,SHOW_ON_MTC,STORE_NUM,LAST_USER,LAST_DATE,LAST_TIME,MANU_SPIFF,MANU_SPIFF_AMOUNT,MANU_SPIFF_ID,MANU_SPIFF_NAME,MANU_SPIFF_TYPE,MANU_SPIFF_INFO1,MANU_SPIFF_INFO2,NONTAXABLE,CHARGE_ADDITIONAL_TAX,ADDITIONAL_TAX,MANU_SPIFF_SALES_AMOUNT,REC_DELETED,GL_SALES,GL_INVENTORY,GL_CostOfSales,MANU_SPIFF_ALT_PROMPT1,MANU_SPIFF_ALT_PROMPT2,DATE_LAST_SOLD,PROMPT_FOR_COST,ONLINE,ITEM_PICTURE
"542935181170555","TBO9","A.R.E.","TOOL BOX OPT #9","FULL SIZE TRUCKS ONLY","TOOL BOX","","CAP OPTION","11-01-21","EACH",374,374,374,374,347.83,232,210,,"",,,"7177","TBO9","","TBO9",0,2,,,-2,2,"",1,1,339,339,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","5/12/2022","10:32:59 AM",,,"","","",,,,,,,"","","","","","","","",,""
"542935265714504","TBO10","A.R.E.","TOOL BOX OPT #10","FULL SIZE TRUCKS ONLY","TOOL BOX","","CAP OPTION","11-01-21","EACH",374,374,374,374,347.83,232,190,,"",,,"7177","TBO10","","TBO10",,2,,,-1,1,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","4/28/2022","9:54:38 AM",,,"","","",,,,,,,"","","","","","","","",,""
"542935322079687","TBO11","A.R.E.","TOOL BOX OPT #11","FULL SIZE TRUCKS ONLY","TOOL BOX","","CAP OPTION","11-01-21","EACH",348,348,348,348,323.84,216,175,,"",,,"7177","TBO11","","TBO11",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","11/1/2021","10:13:36 AM",,,"","","",,,,,,,"","","","","","","","",,""
"542935368020682","TBO12","A.R.E.","TOOL BOX OPT #12","FULL SIZE TRUCKS ONLY","TOOL BOX","","CAP OPTION","11-01-21","EACH",348,348,348,348,323.84,216,185,,"",,,"7177","TBO12","","TBO12",,0,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","11/1/2021","10:14:05 AM",,,"","","",,,,,,,"","","","","","","","",,""
"54315093499894","ELUC2S010W","DM","LED STROBE LTS CLEAR","","LIGHTING","","SAFETY","","",125,125,125,125,112.44,75,75,,"",,,"1061","ELUC2S010W","","ELUC2S010W",0,4,4,,4,0,"",8,8,880,880,"","","","","","","","","",,,,"","","","",,,True,,,"D & M Distributors, Inc.","","","",,"","","10/20/2015","2:51:19 PM",,,"","","",,,,,,,"","","","","","","","",,""
"543732504365638","63240","TOW READY","5/8' HITCH PIN & CLIP","","TOWING","","HITCH PIN","","",15,15,15,15,4.33,5.1,5.1,,"",,,"0401","63240","","63240",6,0,4,,-37,0,"",27,27,237.85,237.85,"","","","","","","","","",,,,"","","","",False,,True,,,"Keystone Automotive","(800) 521-9999","","",,"","","6/29/2022","2:44:23 PM",,,"","","",,,,,,,"","","","","","","","",,""
"543733657880582","55010","TOW READY","5/8' HITCH PIN ONLY / NO CLIP","","TOWING","","HITCH PIN","","",10.5,10.5,10.5,5.85,5.26,3.51,3.51,,"",,,"0401","55010","","55010",3,0,4,,-3,0,"",1,1,10.5,10.5,"","","","","","","","","",,,,"","","","",False,,True,,,"Keystone Automotive","(800) 521-9999","","",,"","","8/15/2018","9:30:25 AM",,,"","","",,,,,,,"","","","","","","","",,""
"543733843336280","55515","DRAW TITE","CLIP ONLY FOR 5/8' HITCH PIN","","TOWING","","HITCH PIN","","",5.65,5.65,5.65,5.65,2.82,1.88,1.88,,"",,,"","55515","","55515",0,0,5,0,-30,0,"",,,,,"","","","","","","","","",,,,"","","","",False,,True,,,"DRAWTITE","","","",,"","","8/15/2018","2:05:55 PM",,,"","","",,,,,,,"","","","","","","","",,""
"543737148698891","63846","TOW READY","2 5/16' HITCH BALL ZINC 7.5K","","TOWING","","ACCESSORY","","",21.95,21.95,21.95,19.5,10.96,7.31,7.31,,"",,,"0401","63846","","63846",,1,1,,-1,2,"",3,3,63.4,63.4,"","","","","","","","","",,,,"","","","",,,True,,,"Keystone Automotive","(800) 521-9999","","",,"","","11/19/2021","4:29:49 PM",,,"","","",,,,,,,"","","","","","","","",,""
"543847173224464","EC9014-C","DM","ECCO CLR LED STROBE LT SOCKET MT","","SAFETY","","LIGHTING","","",110,110,110,100,86.96,58,51,,"",,,"1061","EC9014-C","","EC9014-C",0,0,4,,4,0,"",16,16,1552,1552,"","","","","","","","","",,,,"","","","",False,,True,,,"D & M Distributors, Inc.","","","",,"","","1/3/2020","11:48:15 AM",,,"","","",,,,,,,"","","","","","","","",,""
"544355951199194","3020-TC","RANGER","ALUM CONNECT CONT PARTN W/WIND","1 HOUR LABOR / QUICK SHIP","PARTITION","","PARTITION","01-01-22","EACH",1056,1056,1056,950.4,918.26,612.48,448.34,,"",,,"5321","3020-TC","","3020-TC",0,0,0,0,-1,0,"",6,6,3763.8,3763.8,"","","","","","","","","",,,,"ALUMINUM 45 LBS","","","",False,,True,,,"Ranger Design","(800) 565-5321","","",,"","","1/11/2022","2:56:17 PM",,,"","","",,,,,,,"","","","","","","","",,""
"544636300647195","C20-FTM","RANGER","TRANSIT MR STRT PART W/ PERF WIND","1 HOUR LABOR / QUICK SHIP","PARTITION","","PARTITION","01-01-22","EACH",900,900,900,810,782.61,522,438.19,,"",,,"5321","C20-FTM","","",0,0,1,,2,0,"",18,18,10926.6,10926.6,"","","","","","","","","",,,,"STEEL 77LBS","","","",,,True,,,"Ranger Design","(800) 565-5321","","",,"","","6/27/2022","4:19:24 PM",,,"","","",,,,,,,"","","","","","","","",,""
"544637726999690","3010-FTM","RANGER","ALUM TRANSIT MR CONT SOLID PARTITI","1 HOUR LABOR / QUICK SHIP","PARTITION","","PARTITION","01-01-22","EACH",1187,1187,1187,1068.3,1032.17,688.46,747.04,,"",,,"5321","3010-FTM","","3010-FTM",2,1,1,0,4,0,"",52,52,45054.3,45054.3,"","","","","","","","","",,,,"ALUMINUM 52 LBS","","","",,,True,,,"Ranger Design","(800) 565-5321","","",,"","","7/19/2022","1:31:58 PM",,,"","","",,,,,,,"","","","","","","","",,""
"544649513333421","C10-E","RANGER","STEEL CONECT CONT PARTI W/ PERF WI","1 HOUR LABOR / QUICK SHIP","PARTITION","","PARTITION","01-01-22","EACH",703,703,703,632.7,611.3,407.74,342.78,,"",,,"5321","C10-E","","C10-E",2,1,1,,5,0,"",16,16,6661,6661,"","","","","","","","","",,,,"STEEL 53 LBS","","","",,,True,,,"Ranger Design","(800) 565-5321","","",,"","","7/8/2022","10:01:47 AM",,,"","","",,,,,,,"","","","","","","","",,""
"544949105907606","BA-1097","CTW","BACK-UP ALARM 97 DECIBELS","","SAFETY","","ELECTRONIC","","",45,45,45,41,22.41,23.32,23.1959,,"",,,"3004","BA-1097","","BA-1097",4,5,10,,-22,20,"",100,100,4071.4,4071.4,"","","","","","","","","",,,,"","","","",False,,True,,,"Ctw Electrical Co., Inc.","(800) 428-3004","","",,"","","3/10/2022","11:38:31 AM",,,"","","",,,,,,,"","","","","","","","",,""
"545161335716855","8002443","YAKIMA","HOLDUP 2' W/LOCK CABLE-NEW PART#","","BIKE-HITCH","","BIKE-HITCH","01-01-22","EACH",549,549,549,549,509.75,340,258,,"",,,"1250","8002443","","8002443",0,0,1,0,1,0,"",4,4,1327,1327,"","","","","","","","","",,,,"","","","",False,,True,,,"Yakima","(888) 925-4621","","",,"","","1/12/2022","6:31:07 PM",,,"","","",,,,,,,"","","","","","","","",,""
"545361303462722","LD8141C","LAVANTURE","4.5' R.BD.STEP TREAD NO LIP","","MOLDING","","MISC.","","",4.95,4.95,4.95,4.5,1.74,1.16,1.1651,,"",,,"1102","LD8141C","","LD8141C",-1.5,-8,100,,-141.33,100,"",58.67,58.67,277.2665,277.2665,"","","","","","","","","",,,,"","","","",False,,True,,,"Lavanture Products","(574) 264-6601","","",,"","","7/9/2019","1:48:56 PM",,,"","","",,,,,,,"","","","","","","","",,""
"546768198300231","120038","WEATHERTECH","15C TAHOE REAR MUD GUARDS","","MUD GUARDS","","MUD GUARDS","09-18-18","SET",44.95,44.95,44.95,40,34.74,23.17,25.47,,"",,,"0401","120038","","120038",1,0,1,,-2,0,"",1,1,40,40,"","","","","","","","","",,,,"","","","",False,,True,,,"Keystone Automotive","(800) 521-9999","","",,"","","5/13/2022","2:06:52 PM",,,"","","",,,,,,,"","","","","","","","",,""
"546768273194654","110038","WEATHERTECH","15-C TAHOE FRONT MUD GUARDS","","MUD GUARDS","","MUD GUARDS","","",44.95,44.95,44.95,41,0,27.17,25.47,,"",,,"0401","110038","","110038",0,0,1,,-2,0,"",2,2,84.95,84.95,"","","","","","","","","",,,,"","","","",False,,True,,,"Keystone Automotive","(800) 521-9999","","",,"","","5/20/2022","2:43:53 PM",,,"","","",,,,,,,"","","","","","","","",,""
"547351287829145","7023582","STRATTEC","14-C CHEV 5/8' RECEIVER LOCK","","SECURITY","","LOCK","","EACH",39.99,39.99,39.99,35,32.58,22.09,22.09,,"",,,"0401","7023582","","7023582",1,1,2,0,-3,1,"",18,18,638.89,638.89,"","","","","","","","","",,,,"","","","",,,True,,,"Keystone Automotive","(800) 521-9999","","",,"","","11/3/2021","11:29:23 AM",,,"","","",,,,,,,"","","","","","","","",,""
"548533836844649","TBD69","UWS","69' GULLWING TOOLBOX DEEP","","COMMERCIAL","","STORAGE","","",495,495,495,450,449.76,299.99,325.2667,,"",,,"0401","TBD69","","TBD69",-3,1,1,,1,0,"",2,2,900,900,"","","","","","","","","",,,,"","","","",False,,True,,,"Keystone Automotive","(800) 521-9999","","",,"","","8/19/2021","1:22:08 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548758617820812","PTR1","PRIME DESIGN","MIDSIZE PICK UP RACK","ADD SHIPPING","COMMERCIAL","","LADDERRACK","09-11-14","EACH",627,627,627,575,522.68,348.53,348.53,,"",,,"","PTR1","","PTR1",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Prime Design","(651) 552-8554","","",,"","","9/11/2014","4:19:42 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548758812006560","PTR2","PRIME DESIGN","FULLSIZE TRUCK RACK","ADD SHIPPING","COMMERCIAL","","LADDERRACK","09-11-14","EACH",653,653,653,598,543.52,362.53,362.53,,"",,,"","PTR2","","PTR2",1,0,0,,,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Prime Design","(651) 552-8554","","",,"","","9/20/2021","2:22:33 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548758897068243","PTR-S1","PRIME DESIGN","100' SIDE RAILS-CROSS BAR-ROLLER","USE W/ PTR1 **ADD SHIPPING**","COMMERCIAL","","LADDERRACK","09-11-14","",485,485,485,445,404.05,269.5,269.5,,"",,,"","PTR-S1","","PTR-S1",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Prime Design","(651) 552-8554","","",,"","","9/11/2014","4:28:23 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548759005764600","PTR-S2","PRIME DESIGN","100' SIDE RAILS-3RD CROSSBAR-ROLLE","USE W/ PTR2**ADD SHIPPING**","COMMERCIAL","","LADDERRACK","09-11-14","EACH",498,498,498,456,414.54,276.5,276.5,,"",,,"","PTR-S2","","PTR-S2",1,0,0,,,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Prime Design","(651) 552-8554","","",,"","","9/20/2021","2:23:07 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548834303375101","DF2-DISPLAY","DECKED","04-14 F150 5.5 STORAGE SYSTEM","**DISPLAY ONLY** DO NOT SELL","CARGO MGMT","","CARGO MGMT","10-01-21","EACH",1449.99,1449.99,1449.99,1449.99,1364.32,910,725,,"",,,"DECKED","DF2","","DF2",1,0,1,,-1,0,"",1,1,1079.99,1079.99,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","","",,"","","10/27/2021","4:00:28 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548834379192815","DF3","DECKED","04-14 F150 6.5 STORAGE SYSTEM","ADD FREIGHT","CARGO MGMT","","CARGO MGMT","10-01-21","EACH",1449.99,1449.99,1449.99,1449.99,1364.32,910,790,,"",,,"DECKED","DF3","","DF3",0,0,1,,0,0,"",3,3,3348.98,3348.98,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","","",,"","","10/27/2021","1:48:40 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548834479494500","DG3","DECKED","07-18 GM 5.5 STORAGE SYSTEM","ADD FREIGHT","CARGO MGMT","","CARGO MGMT","10-01-21","EACH",1449.99,1449.99,1449.99,1449.99,1364.32,910,942.96,,"",,,"DECKED","DG3","","DG3",0,0,1,,2,0,"",7,7,8018.94,8018.94,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","(802) 503-2097","","",,"","","10/27/2021","4:32:45 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548834565787527","DG4","DECKED","07-18 GM 6.5 STORAGE SYSTEM","ADD FREIGHT","CARGO MGMT","","CARGO MGMT","10-01-21","EACH",1449.99,1449.99,1449.99,1449.99,1364.32,910,1074.63,,"",,,"DECKED","DG4","","DG4",0,0,1,,1,0,"",12,12,14149.91,14149.91,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","","",,"","","10/27/2021","4:32:52 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548834806686660","DR4","DECKED","09-18 RAM 6.5 STORAGE SYSTEM","ADD FREIGHT","CARGO MGMT","","CARGO MGMT","10-01-21","EACH",1449.99,1449.99,1449.99,1449.99,1364.32,910,910,,"",,,"DECKED","DR4","","DR4",0,0,1,,0,0,"",6,6,7469.95,7469.95,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","","",,"","","2/16/2022","2:14:32 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548835415635200","AD10LOCKSETV3","DECKED","DRAWER LOCK SET W/ 2 KEYS","ADD FREIGHT","ACCESSORY","","CARGO MGMT","01-01-22","SET",50,50,50,50,37.48,25,27.14,,"",,,"DECKED","AD10LOCKSETV3","DECKED","AD10LOCKSETV3",0,1,1,,1,0,"",10,10,375,375,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","Decked","(802) 503-2097",,"","","3/24/2022","5:06:43 PM",,,"","","",,,,,,,"","","","","","","","",,""
"54883565680373","AD3-DISC","DECKED","DRAWER TRAY SET","ADD FREIGHT","DISCONTINU","","CARGO MGMT","09-12-14","SET",20,20,20,20,14.99,10,10,,"",,,"DECKED","AD3","DECKED","AD3",2,0,2,,-5,0,"",5,5,100,100,"","","","","","","","","",,,,"SET OF 2","","","",,,True,,,"Decked","","Decked","(802) 503-2097",,"","","2/1/2021","2:39:01 PM",,,"","","",,,,,,,"","","","","","","","",,""
"54883572154249","AD4","DECKED","DRAWER DRAIN PLUG SET","ADD FREIGHT","ACCESSORY","","CARGO MGMT","01-01-22","SET",30,30,30,30,22.49,15,10,,"",,,"DECKED","AD4","","AD4",0,0,1,,0,0,"",2,2,40,40,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","DECKED","",,"","","1/3/2022","12:07:03 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548835790285524","AT1","DECKED","48' CORE TRAX W/ 4 LOOPS","ADD FREIGHT","ACCESSORY","","CARGO MGMT","01-01-22","SET",140,140,140,140,134.93,90,48.3333,,"",,,"DECKED","AT1","","AT1",2.5,0,1,,-7,0,"",5,5,527.5,527.5,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","","",,"","","1/3/2022","12:11:27 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548835860283702","AT2","DECKED","58' CORE TRAX W/ 4 LOOPS","ADD FREIGHT","ACCESSORY","","CARGO MGMT","01-01-22","SET",140,140,140,140,134.93,90,72.5,,"",,,"DECKED","AT2","","AT2",0,0,1,,-2,0,"",7,7,830,830,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","","",,"","","4/1/2022","10:53:36 AM",,,"","","",,,,,,,"","","","","","","","",,""
"548835923047837","AT3","DECKED","48' T-TRACK","ADD FREIGHT","ACCESSORY","","CARGO MGMT","01-01-22","SET",100,100,100,100,74.96,50,40,,"",,,"DECKED","AT3","","AT3",1,0,1,,-1,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","","",,"","","1/3/2022","12:12:22 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548835976689652","AT4","DECKED","58' T-TRACK","ADD FREIGHT","ACCESSORY","","CARGO MGMT","01-01-22","SET",100,100,100,100,74.96,50,40,,"",,,"DECKED","AT4","","AT4",1,0,1,,-1,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","","",,"","","1/3/2022","12:12:44 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548836664432220","DS2","DECKED","09-16 FORD SD 6.5 SYSTEM","ADD FREIGHT","CARGO MGMT","","CARGO MGMT","10-01-21","EACH",1449.99,1449.99,1449.99,1449.99,1364.32,910,790,,"",,,"DECKED","DS2","","DS2",0,0,1,,0,0,"",2,2,2800,2800,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","","",,"","","10/27/2021","1:55:49 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548836826588510","DR3","DECKED","09-18 RAM 5.5 STORAGE SYSTEM","ADD FREIGHT","CARGO MGMT","","CARGO MGMT","10-01-21","EACH",1449.99,1449.99,1449.99,1449.99,1364.32,910,850,,"",,,"DECKED","DR3","","DR3",0,0,1,,,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","","",,"","","10/27/2021","1:50:30 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548837019955234","DT1","DECKED","07-C TUNDRA  5.5 STORAGE SYSTE","ADD FREIGHT","CARGO MGMT","","CARGO MGMT","10-01-21","EACH",1449.99,1449.99,1449.99,1449.99,1364.32,910,1074.63,,"",,,"DECKED","DT1","","DT1",0,0,1,,0,0,"",2,2,2599.98,2599.98,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","","",,"","","10/27/2021","1:56:30 PM",,,"","","",,,,,,,"","","","","","","","",,""
"548837147109414","DT2","DECKED","07-C TUNDRA 6.5 STORAGE SYSTEM","ADD FREIGHT","CARGO MGMT","","CARGO MGMT","10-01-21","EACH",1449.99,1449.99,1449.99,1449.99,1364.32,910,850,,"",,,"DECKED","DT2","","DT2",0,0,1,,2,0,"",4,4,5299.96,5299.96,"","","","","","","","","",,,,"","","","",,,True,,,"Decked","","","",,"","","10/27/2021","1:56:47 PM",,,"","","",,,,,,,"","","","","","","","",,""
"549145143912895","8113-0834","CTW","SCREW","","ELECTRICAL","","","","",0.08,0.08,0.07,0.07,0.06,0.04,0.0624,,"",,,"3004","8113-0834","","",4300,,,,-4300,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Ctw Electrical Co., Inc.","(800) 428-3004","","",,"","","11/4/2021","1:17:37 PM",,,"","","",,,,,,,"","","","","","","","",,""
"549145499122253","4783-030","CTW","5/16 LOCK NUT","","HARDWARE","","","","",0.15,0.15,0.14,0.12,0.11,0.075,0.0795,,"",,,"3004","4783-030","","",1700,,,,-1800,100,"",,,,,"","","","","","","","","",,,,"","","","",False,,True,,,"Ctw Electrical Co., Inc.","(800) 428-3004","","",,"","","11/4/2021","1:21:29 PM",,,"","","",,,,,,,"","","","","","","","",,""
"549145558395892","1-04-38","CTW","LUG","","ELECTRICAL","","ELECTRICAL","","",1.29,1.29,1.17,1.07,0.97,0.6445,0.6729,,"",,,"3004","1-04-38","","",75,,,,-75,0,"",,,,,"","","","","","","","","",,,,"","","","",False,,True,,,"Ctw Electrical Co., Inc.","(800) 428-3004","","",,"","","12/10/2018","3:47:17 PM",,,"","","",,,,,,,"","","","","","","","",,""
"549145605664202","1-04-16","CTW","LUG","","ELECTRICAL","","ELETRICAL","","",1.29,1.29,1.17,1.07,0.97,0.6445,0.6729,,"",,,"3004","1-04-16","","",75,,,,-75,0,"",,,,,"","","","","","","","","",,,,"","","","",False,,True,,,"Ctw Electrical Co., Inc.","(800) 428-3004","","",,"","","2/23/2018","1:41:05 PM",,,"","","",,,,,,,"","","","","","","","",,""
"549344296625353","LATCH ASSEM","RANCH","REP. LATCH ASSEMBLY","DS LATCH / PS LATCH & CABLE ASSEM","","","","","",85,85,85,75,70.46,47,47,,"",,,"2340","LATCH ASSEM","","",1,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Ranch Fiberglass Inc.","(800) 776-2340","","",,"","","9/17/2014","12:19:47 PM",,,"","","",,,,,,,"","","","","","","","",,""
"54953673202444","21607-002","A.R.E.","12' 35# PROP","","GAS PROPS","","PARTS","11-01-21","EACH",30,30,30,30,19.37,12.92,11.8853,,"",,,"7177","21607-002","","",10,0,2,,-6,0,"",12,12,184.28,184.28,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","1/25/2022","2:54:28 PM",,,"","","",,,,,,,"","","","","","","","",,""
"549540912157770","7023537","STRATTEC","15-C GM PADLOCK OEM KEY","","SECURITY","","LOCK","","EACH",36.95,36.95,36.95,33,22.4,14.94,16.41,,"",,,"0401","7023537","","7023537",0,0,2,1,4,0,"",102,102,3367.95,3367.95,"","","","","","","","","",,,,"","","","",,,True,,,"Keystone Automotive","(800) 521-9999","","",,"","","6/21/2022","3:04:30 PM",,,"","","",,,,,,,"","","","","","","","",,""
"54983807765179","F18805","CARGO BUCKLE","CARGO STRAP W/LADD RACK ADAPT.","","","","","","",49.95,49.95,49.95,49.95,43.84,29.24,29.24,,"",,,"","F18805","","F18805",1,,2,,-1,0,"",,,,,"","","","","","","","","",,,,"3000 LBS-2' x 7'-SQU.FRAME ADAPT","","","",False,,True,,,"Meyer Distributing","(800) 456-3451","","",,"","","12/9/2014","10:12:58 AM",,,"","","",,,,,,,"","","","","","","","",,""
"55056262852510","3068-FTM","RANGER","ALUM TRANS MR SLIDE DOOR PARTITION","1.5 HOUR LABOR / QUICK SHIP","PARTITION","","PARTITION","01-01-22","EACH",1790,1790,1790,1611,1556.52,1038.2,771.4,,"",,,"5321","3068-FTM","","3068-FTM",0,0,0,0,3,0,"",6,6,6952.05,6952.05,"","","","","","","","","",,,,"ALUMINUM 84 LBS","","","",False,,True,,,"Ranger Design","(800) 565-5321","","",,"","","1/11/2022","2:58:43 PM",,,"","","",,,,,,,"","","","","","","","",,""
"550755351036829","65061","DRAW TITE","09-14 F150 FRONT HITCH","","TOWING","BACK ROOM","HITCH","10-01-14","EACH",252,190,252,190,210,140.07,140.07,,"",,,"0401","65061","","65061",1,0,0,0,,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Keystone Automotive","(800) 521-9999","","",,"","","11/6/2019","11:50:00 AM",,,"","","",,,,,,,"","","","","","","","",,""
"550859608377670","WNTPW7101212","CENTURY","WNDW TAPE 3/4 x 3/4 x 15' ROLL","","SUPPLIES","","MISC.","","",20,20,20,20,10.45,6.97,6.7372,,"",,,"","WNTPW7101212","","WNTPW7101212",158,0,4,,-203,0,"",3,3,55,55,"","","","","","","","","",,,,"","","","",,,True,,,"Century Distributing Inc.","(866) 222-2258","","",,"","","7/30/2021","10:09:27 AM",,,"","","",,,,,,,"","","","","","","","",,""
"550860135399475","WNTPV7100308","CENTURY","WNDW TAPE 3/16 x 1/2 x 50' ROLL","","SUPPLIES","","MISC.","","",20,20,20,20,8.13,5.42,5.0867,,"",,,"","WNTPV7100308","","WNTPV7100308",6,,4,,-2,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Century Distributing Inc.","(866) 222-2258","","",,"","","11/7/2016","1:58:20 PM",,,"","","",,,,,,,"","","","","","","","",,""
"551355185981348","RVM430TG13K","ACCELE","REARVIEW W/4.3 MON & CAM","COMES WITH STICK / BULLET CAM","ELECTRONIC","","CAMERA","5-9-19","EACH",225,225,225,202.5,133.43,92,92,,"",,,"5331","RVM430TG13K","5331","RVM430TG13K",0,0,1,0,0,0,"",19,19,3804.05,3804.05,"","","","","","","","","",,,,"","","","",,,True,,,"Davis Dist.","(800) 746-5331","Davis Dist.","(800) 746-5331",,"","","7/7/2022","2:50:29 PM",,,"","","",,,,,,,"","","","","","","","",,""
"551355450272581","TLP100IRB2","ACCELE","LIC PLT FRAME CAM BLK 120 DEG","REPLACES #RVC8001RB2","ELECTRONIC","","CAMERA","5-9-19","EACH",160,160,160,145,131.93,79.95,79.95,,"",,,"5331","TLP100IRB2","5331","TLP100IB2",-2,0,2,0,1,2,"",11,11,1786.65,1786.65,"","","","","","","","","",,,,"","","","",,,True,,,"Davis Dist.","(800) 746-5331","Davis Dist.","(800) 746-5331",,"","","7/7/2022","2:50:29 PM",,,"","","",,,,,,,"","","","","","","","",,""
"551355839400788","RVC910W","ACCELE","FLUSH MNT WEDGE CAMERA","","ELECTRONIC","","CAMERA","5-9-19","EACH",107.25,107.25,107.25,96.5,64.32,42.9,21.45,,"",,,"5331","RVC910W","5331","RVC910W",0,0,1,0,-4,0,"",3,3,239.95,239.95,"","","","","","","","","",,,,"","","","",,,True,,,"Davis Dist.","(800) 746-5331","Davis Dist.","(800) 746-5331",,"","","10/14/2021","4:28:32 PM",,,"","","",,,,,,,"","","","","","","","",,""
"551355983208131","RVC1150T","ACCELE","FLUSH MNT CAMERA","170 DEGREE VIEWING ANGLE","ELECTRONIC","","CAMERA","5-9-19","EACH",155,155,155,139.5,92.95,62,69,,"",,,"5331","RVC1150T","","",0,0,1,0,2,0,"",2,2,223.9,223.9,"","","","","","","","","",,,,"","","","",,,True,,,"Davis Dist.","(800) 746-5331","","",,"","","10/14/2021","4:28:42 PM",,,"","","",,,,,,,"","","","","","","","",,""
"55155561617631","19095","A.R.E.","PROP SWITCH","","LIGHTS","","PARTS","11-01-21","EACH",24.04,24.04,24.04,24.04,18.02,12.02,10.7092,,"",,,"7177","19095","","",3,0,,,-4,2,"",17,17,344.06,344.06,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","12/10/2021","3:08:02 PM",,,"","","",,,,,,,"","","","","","","","",,""
"551637941760329","18051-002","A.R.E.","BATTERY DOME FOR PROP SWITCH","USE WITH 19095 FOR COMPLETE KIT","LIGHTS","","PARTS","11-01-21","EACH",47.79,47.79,47.79,47.79,37.71,25.15,21.08,,"",,,"7177","18051-002","","18051-002",2,0,2,,-3,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/29/2021","1:34:31 PM",,,"","","",,,,,,,"","","","","","","","",,""
